Profile ID,Date and time (dd/mm/yyyy HH:MM AEST),Significant wave height (m),Peak wave period (s),Direction (degrees TN),Flag
PF1,17/4/2007 8:00,0.89,11.45,128,MEAS
PF1,17/4/2007 9:00,0.84,10.83,128,MEAS
PF1,17/4/2007 10:00,0.77,9.34,129,INTERP
PF1,17/4/2007 11:00,0.7,7.85,132,MEAS
PF1,17/4/2007 12:00,0.98,11.45,127,MEAS
PF1,17/4/2007 13:00,1.06,13.15,125,INTERP
PF1,17/4/2007 14:00,1.1,14.85,124,MEAS
PF1,17/4/2007 15:00,0.93,13.82,126,MEAS
PF1,17/4/2007 16:00,1,13.82,124,INTERP
PF1,17/4/2007 17:00,1.03,13.82,121,MEAS
PF1,17/4/2007 18:00,0.87,13.82,127,MEAS
PF1,17/4/2007 19:00,0.93,13.82,126,INTERP
PF1,17/4/2007 20:00,0.98,13.82,126,MEAS
PF1,17/4/2007 21:00,1.02,13.82,123,MEAS
PF1,17/4/2007 22:00,0.93,12.98,125,INTERP
PF1,17/4/2007 23:00,0.84,12.14,125,MEAS
PF1,18/4/2007 0:00,0.8,12.93,126,MEAS
PF1,18/4/2007 1:00,0.78,12.54,126,INTERP
PF1,18/4/2007 2:00,0.75,12.14,126,MEAS
PF1,18/4/2007 3:00,0.84,12.93,125,MEAS
PF1,18/4/2007 4:00,0.85,12.93,125,INTERP
PF1,18/4/2007 5:00,0.85,12.93,125,MEAS
PF1,18/4/2007 6:00,0.87,12.93,124,MEAS
PF1,18/4/2007 7:00,0.85,12.54,125,INTERP
PF1,18/4/2007 8:00,0.83,12.14,125,MEAS
PF1,18/4/2007 9:00,0.79,12.93,123,MEAS
PF1,18/4/2007 10:00,0.79,12.54,124,INTERP
PF1,18/4/2007 11:00,0.79,12.14,125,MEAS
PF1,18/4/2007 12:00,0.79,12.14,125,MEAS
PF1,18/4/2007 13:00,0.81,12.53,124,INTERP
PF1,18/4/2007 14:00,0.83,12.93,123,MEAS
PF1,18/4/2007 15:00,0.8,12.93,124,MEAS
PF1,18/4/2007 16:00,0.74,12.93,124,INTERP
PF1,18/4/2007 17:00,0.69,12.93,125,MEAS
PF1,18/4/2007 18:00,0.66,12.14,126,MEAS
PF1,18/4/2007 19:00,0.71,11.8,125,INTERP
PF1,18/4/2007 20:00,0.75,11.45,124,MEAS
PF1,18/4/2007 21:00,0.71,12.14,124,MEAS
PF1,18/4/2007 22:00,0.7,12.14,124,INTERP
PF1,18/4/2007 23:00,0.68,12.14,124,MEAS
PF1,19/4/2007 0:00,0.68,12.14,121,MEAS
PF1,19/4/2007 1:00,0.67,12.53,122,INTERP
PF1,19/4/2007 2:00,0.66,12.93,123,MEAS
PF1,19/4/2007 3:00,0.68,10.83,118,MEAS
PF1,19/4/2007 4:00,0.66,11.14,121,INTERP
PF1,19/4/2007 5:00,0.64,11.45,123,MEAS
PF1,19/4/2007 6:00,0.64,11.45,123,MEAS
PF1,19/4/2007 7:00,0.64,11.14,123,INTERP
PF1,19/4/2007 8:00,0.64,10.83,122,MEAS
PF1,19/4/2007 9:00,0.66,12.93,124,MEAS
PF1,19/4/2007 10:00,0.66,12.93,124,INTERP
PF1,19/4/2007 11:00,0.67,12.93,125,MEAS
PF1,19/4/2007 12:00,0.69,12.67,123,MEAS
PF1,19/4/2007 13:00,0.7,12.4,122,INTERP
PF1,19/4/2007 14:00,0.71,12.14,120,MEAS
PF1,19/4/2007 15:00,0.7,12.93,121,MEAS
PF1,19/4/2007 16:00,0.67,11.88,123,INTERP
PF1,19/4/2007 17:00,0.63,10.83,125,MEAS
PF1,19/4/2007 18:00,0.66,11.88,124,MEAS
PF1,19/4/2007 19:00,0.71,12.4,123,INTERP
PF1,19/4/2007 20:00,0.75,12.93,123,MEAS
PF1,19/4/2007 21:00,0.69,12.93,125,MEAS
PF1,19/4/2007 22:00,0.65,12.93,124,INTERP
PF1,19/4/2007 23:00,0.61,12.93,123,MEAS
PF1,20/4/2007 0:00,0.66,12.14,123,MEAS
PF1,20/4/2007 1:00,0.67,11.61,124,INTERP
PF1,20/4/2007 2:00,0.68,11.08,125,MEAS
PF1,20/4/2007 3:00,0.68,10.56,126,MEAS
PF1,20/4/2007 4:00,0.67,10.03,127,INTERP
PF1,20/4/2007 5:00,0.66,9.5,127,MEAS
PF1,20/4/2007 6:00,0.64,8.97,129,MEAS
PF1,20/4/2007 7:00,0.62,8.44,130,INTERP
PF1,20/4/2007 8:00,0.6,7.91,132,MEAS
PF1,20/4/2007 9:00,0.56,7.38,134,MEAS
PF1,20/4/2007 10:00,0.53,6.86,136,INTERP
PF1,20/4/2007 11:00,0.49,6.33,139,MEAS
PF1,20/4/2007 12:00,0.44,5.8,141,MEAS
PF1,20/4/2007 13:00,0.44,5.8,141,INTERP
PF1,20/4/2007 14:00,0.44,5.8,141,MEAS
PF1,20/4/2007 15:00,0.62,5.8,137,MEAS
PF1,20/4/2007 16:00,0.67,5.98,135,INTERP
PF1,20/4/2007 17:00,0.71,6.16,134,MEAS
PF1,20/4/2007 18:00,0.78,5.98,131,MEAS
PF1,20/4/2007 19:00,0.75,5.98,131,INTERP
PF1,20/4/2007 20:00,0.71,5.98,131,MEAS
PF1,20/4/2007 21:00,0.64,6.56,133,MEAS
PF1,20/4/2007 22:00,0.6,6.67,135,INTERP
PF1,20/4/2007 23:00,0.55,6.79,136,MEAS
PF1,21/4/2007 0:00,0.47,6.79,138,MEAS
PF1,21/4/2007 1:00,0.7,6.79,134,INTERP
PF1,21/4/2007 2:00,0.92,6.79,129,MEAS
PF1,21/4/2007 3:00,1.09,6.79,114,MEAS
PF1,21/4/2007 4:00,0.92,6.79,124,INTERP
PF1,21/4/2007 5:00,0.69,6.79,131,MEAS
PF1,21/4/2007 6:00,0.73,7.03,127,MEAS
PF1,21/4/2007 7:00,0.7,6.6,128,INTERP
PF1,21/4/2007 8:00,0.67,6.16,129,MEAS
PF1,21/4/2007 9:00,0.69,6.56,126,MEAS
PF1,21/4/2007 10:00,0.63,6.67,129,INTERP
PF1,21/4/2007 11:00,0.57,6.79,132,MEAS
PF1,21/4/2007 12:00,0.54,6.16,132,MEAS
PF1,21/4/2007 13:00,0.6,6.59,130,INTERP
PF1,21/4/2007 14:00,0.67,7.03,129,MEAS
PF1,21/4/2007 15:00,0.71,7.03,124,MEAS
PF1,21/4/2007 16:00,0.71,9.24,124,INTERP
PF1,21/4/2007 17:00,0.74,11.45,123,MEAS
PF1,21/4/2007 18:00,0.63,6.16,130,MEAS
PF1,21/4/2007 19:00,0.68,9.54,125,INTERP
PF1,21/4/2007 20:00,0.76,12.93,123,MEAS
PF1,21/4/2007 21:00,0.77,11.45,117,MEAS
PF1,21/4/2007 22:00,0.75,11.79,121,INTERP
PF1,21/4/2007 23:00,0.72,12.14,124,MEAS
PF1,22/4/2007 0:00,0.73,12.14,119,MEAS
PF1,22/4/2007 1:00,0.71,12.14,119,INTERP
PF1,22/4/2007 2:00,0.69,12.14,118,MEAS
PF1,22/4/2007 3:00,0.67,11.45,106,MEAS
PF1,22/4/2007 4:00,0.68,11.45,105,INTERP
PF1,22/4/2007 5:00,0.69,11.45,103,MEAS
PF1,22/4/2007 6:00,0.69,11.45,101,MEAS
PF1,22/4/2007 7:00,0.65,11.14,98,INTERP
PF1,22/4/2007 8:00,0.61,10.83,96,MEAS
PF1,22/4/2007 9:00,0.62,11.45,100,MEAS
PF1,22/4/2007 10:00,0.63,11.14,100,INTERP
PF1,22/4/2007 11:00,0.64,10.83,100,MEAS
PF1,22/4/2007 12:00,0.64,12.93,123,MEAS
PF1,22/4/2007 13:00,0.65,11.88,115,INTERP
PF1,22/4/2007 14:00,0.64,10.83,101,MEAS
PF1,22/4/2007 15:00,0.62,11.45,100,MEAS
PF1,22/4/2007 16:00,0.65,9.65,112,INTERP
PF1,22/4/2007 17:00,0.63,7.85,121,MEAS
PF1,22/4/2007 18:00,0.71,11.45,105,MEAS
PF1,22/4/2007 19:00,0.71,12.19,117,INTERP
PF1,22/4/2007 20:00,0.68,12.93,124,MEAS
PF1,22/4/2007 21:00,0.72,12.14,115,MEAS
PF1,22/4/2007 22:00,0.76,14.79,123,INTERP
PF1,22/4/2007 23:00,0.7,17.44,127,MEAS
PF1,23/4/2007 0:00,0.69,17.44,127,MEAS
PF1,23/4/2007 1:00,0.71,16.74,127,INTERP
PF1,23/4/2007 2:00,0.72,16.04,126,MEAS
PF1,23/4/2007 3:00,0.81,17.44,122,MEAS
PF1,23/4/2007 4:00,0.79,16.74,124,INTERP
PF1,23/4/2007 5:00,0.75,16.04,126,MEAS
PF1,23/4/2007 6:00,0.84,16.04,124,MEAS
PF1,23/4/2007 7:00,0.88,16.04,124,INTERP
PF1,23/4/2007 8:00,0.93,16.04,124,MEAS
PF1,23/4/2007 9:00,0.9,17.44,125,MEAS
PF1,23/4/2007 10:00,0.97,17.44,125,INTERP
PF1,23/4/2007 11:00,1.04,17.44,125,MEAS
PF1,23/4/2007 12:00,0.96,17.44,126,MEAS
PF1,23/4/2007 13:00,1.05,16.74,126,INTERP
PF1,23/4/2007 14:00,1.14,16.04,126,MEAS
PF1,23/4/2007 15:00,1.2,16.04,124,MEAS
PF1,23/4/2007 16:00,1.13,16.04,124,INTERP
PF1,23/4/2007 17:00,1.06,16.04,124,MEAS
PF1,23/4/2007 18:00,0.7,6.56,133,MEAS
PF1,23/4/2007 19:00,0.67,6.56,135,INTERP
PF1,23/4/2007 20:00,0.63,6.56,136,MEAS
PF1,23/4/2007 21:00,0.74,7.03,135,MEAS
PF1,23/4/2007 22:00,0.83,7.29,133,INTERP
PF1,23/4/2007 23:00,0.91,7.56,131,MEAS
PF1,24/4/2007 0:00,0.99,7.56,128,MEAS
PF1,24/4/2007 1:00,1.07,7.86,127,INTERP
PF1,24/4/2007 2:00,1.16,8.17,127,MEAS
PF1,24/4/2007 3:00,1.17,8.52,127,MEAS
PF1,24/4/2007 4:00,1.21,8.52,127,INTERP
PF1,24/4/2007 5:00,1.25,8.52,126,MEAS
PF1,24/4/2007 6:00,1.31,9.77,126,MEAS
PF1,24/4/2007 7:00,1.32,9.77,125,INTERP
PF1,24/4/2007 8:00,1.34,9.77,124,MEAS
PF1,24/4/2007 9:00,1.47,8.9,119,MEAS
PF1,24/4/2007 10:00,1.4,9.33,125,INTERP
PF1,24/4/2007 11:00,1.31,9.77,127,MEAS
PF1,24/4/2007 12:00,1.39,10.27,126,MEAS
PF1,24/4/2007 13:00,1.44,10.27,126,INTERP
PF1,24/4/2007 14:00,1.47,10.27,125,MEAS
PF1,24/4/2007 15:00,1.34,11.45,126,MEAS
PF1,24/4/2007 16:00,1.46,10.86,126,INTERP
PF1,24/4/2007 17:00,1.58,10.27,125,MEAS
PF1,24/4/2007 18:00,1.61,10.27,124,MEAS
PF1,24/4/2007 19:00,1.63,10.27,125,INTERP
PF1,24/4/2007 20:00,1.64,10.27,125,MEAS
PF1,24/4/2007 21:00,1.51,9.77,126,MEAS
PF1,24/4/2007 22:00,1.6,10.02,125,INTERP
PF1,24/4/2007 23:00,1.69,10.27,125,MEAS
PF1,25/4/2007 0:00,1.47,10.27,126,MEAS
PF1,25/4/2007 1:00,1.54,9.8,125,INTERP
PF1,25/4/2007 2:00,1.62,9.32,124,MEAS
PF1,25/4/2007 3:00,1.67,9.77,124,MEAS
PF1,25/4/2007 4:00,1.66,10.02,125,INTERP
PF1,25/4/2007 5:00,1.64,10.27,126,MEAS
PF1,25/4/2007 6:00,1.77,9.77,124,MEAS
PF1,25/4/2007 7:00,1.81,9.77,122,INTERP
PF1,25/4/2007 8:00,1.86,9.77,121,MEAS
PF1,25/4/2007 9:00,1.76,10.27,125,MEAS
PF1,25/4/2007 10:00,1.79,10.02,123,INTERP
PF1,25/4/2007 11:00,1.8,9.77,121,MEAS
PF1,25/4/2007 12:00,1.8,12.14,125,MEAS
PF1,25/4/2007 13:00,1.73,11.8,125,INTERP
PF1,25/4/2007 14:00,1.66,11.45,125,MEAS
PF1,25/4/2007 15:00,1.95,12.14,125,MEAS
PF1,25/4/2007 16:00,1.86,11.8,124,INTERP
PF1,25/4/2007 17:00,1.76,11.45,122,MEAS
PF1,25/4/2007 18:00,1.63,10.83,123,MEAS
PF1,25/4/2007 19:00,1.68,11.14,122,INTERP
PF1,25/4/2007 20:00,1.73,11.45,121,MEAS
PF1,25/4/2007 21:00,1.57,11.45,123,MEAS
PF1,25/4/2007 22:00,1.56,10.86,122,INTERP
PF1,25/4/2007 23:00,1.55,10.27,122,MEAS
PF1,26/4/2007 0:00,1.59,10.27,121,MEAS
PF1,26/4/2007 1:00,1.57,10.55,121,INTERP
PF1,26/4/2007 2:00,1.57,10.83,122,MEAS
PF1,26/4/2007 3:00,1.33,10.83,124,MEAS
PF1,26/4/2007 4:00,1.35,10.55,124,INTERP
PF1,26/4/2007 5:00,1.37,10.27,124,MEAS
PF1,26/4/2007 6:00,1.32,10.27,122,MEAS
PF1,26/4/2007 7:00,1.28,10.27,123,INTERP
PF1,26/4/2007 8:00,1.24,10.27,123,MEAS
PF1,26/4/2007 9:00,1.19,10.27,125,MEAS
PF1,26/4/2007 10:00,1.21,10.02,124,INTERP
PF1,26/4/2007 11:00,1.23,9.77,124,MEAS
PF1,26/4/2007 12:00,1.18,9.77,124,MEAS
PF1,26/4/2007 13:00,1.21,10.02,124,INTERP
PF1,26/4/2007 14:00,1.24,10.27,125,MEAS
PF1,26/4/2007 15:00,1.36,9.77,123,MEAS
PF1,26/4/2007 16:00,1.25,9.77,124,INTERP
PF1,26/4/2007 17:00,1.15,9.77,125,MEAS
PF1,26/4/2007 18:00,1.19,9.77,126,MEAS
PF1,26/4/2007 19:00,1.2,9.55,125,INTERP
PF1,26/4/2007 20:00,1.22,9.32,125,MEAS
PF1,26/4/2007 21:00,1.11,9.77,126,MEAS
PF1,26/4/2007 22:00,1.1,9.34,125,INTERP
PF1,26/4/2007 23:00,1.1,8.9,124,MEAS
PF1,27/4/2007 0:00,0.99,8.9,127,MEAS
PF1,27/4/2007 1:00,1.03,9.11,126,INTERP
PF1,27/4/2007 2:00,1.06,9.32,125,MEAS
PF1,27/4/2007 3:00,1.12,9.77,124,MEAS
PF1,27/4/2007 4:00,1.1,10.02,125,INTERP
PF1,27/4/2007 5:00,1.08,10.27,126,MEAS
PF1,27/4/2007 6:00,1.09,10.27,124,MEAS
PF1,27/4/2007 7:00,1.07,10.02,124,INTERP
PF1,27/4/2007 8:00,1.05,9.77,124,MEAS
PF1,27/4/2007 9:00,1,10.27,126,MEAS
PF1,27/4/2007 10:00,0.99,9.59,127,INTERP
PF1,27/4/2007 11:00,0.98,8.9,127,MEAS
PF1,27/4/2007 12:00,1.13,10.27,124,MEAS
PF1,27/4/2007 13:00,1.08,10.02,125,INTERP
PF1,27/4/2007 14:00,1.02,9.77,126,MEAS
PF1,27/4/2007 15:00,1.18,10.27,124,MEAS
PF1,27/4/2007 16:00,1.15,9.8,125,INTERP
PF1,27/4/2007 17:00,1.12,9.32,126,MEAS
PF1,27/4/2007 18:00,1.16,9.77,124,MEAS
PF1,27/4/2007 19:00,1.12,9.77,125,INTERP
PF1,27/4/2007 20:00,1.07,9.77,126,MEAS
PF1,27/4/2007 21:00,1.11,9.77,126,MEAS
PF1,27/4/2007 22:00,1.07,9.77,126,INTERP
PF1,27/4/2007 23:00,1.04,9.77,126,MEAS
PF1,28/4/2007 0:00,1.02,8.9,128,MEAS
PF1,28/4/2007 1:00,1.03,9.11,127,INTERP
PF1,28/4/2007 2:00,1.03,9.32,126,MEAS
PF1,28/4/2007 3:00,1.05,8.9,126,MEAS
PF1,28/4/2007 4:00,1.06,8.9,125,INTERP
PF1,28/4/2007 5:00,1.07,8.9,124,MEAS
PF1,28/4/2007 6:00,1.14,10.27,122,MEAS
PF1,28/4/2007 7:00,1.09,9.4,123,INTERP
PF1,28/4/2007 8:00,1.04,8.52,123,MEAS
PF1,28/4/2007 9:00,1.05,8.9,121,MEAS
PF1,28/4/2007 10:00,0.99,9.11,123,INTERP
PF1,28/4/2007 11:00,0.93,9.32,124,MEAS
PF1,28/4/2007 12:00,1.02,9.32,118,MEAS
PF1,28/4/2007 13:00,1.01,10.07,120,INTERP
PF1,28/4/2007 14:00,1,10.83,122,MEAS
PF1,28/4/2007 15:00,0.89,8.9,124,MEAS
PF1,28/4/2007 16:00,0.93,9.11,124,INTERP
PF1,28/4/2007 17:00,0.97,9.32,123,MEAS
PF1,28/4/2007 18:00,0.98,9.32,121,MEAS
PF1,28/4/2007 19:00,0.99,9.32,122,INTERP
PF1,28/4/2007 20:00,0.99,9.32,122,MEAS
PF1,28/4/2007 21:00,1,9.32,124,MEAS
PF1,28/4/2007 22:00,0.97,9.32,125,INTERP
PF1,28/4/2007 23:00,0.94,9.32,125,MEAS
PF1,29/4/2007 0:00,0.91,9.32,125,MEAS
PF1,29/4/2007 1:00,0.92,9.54,125,INTERP
PF1,29/4/2007 2:00,0.93,9.77,126,MEAS
PF1,29/4/2007 3:00,0.96,8.9,125,MEAS
PF1,29/4/2007 4:00,0.94,9.11,125,INTERP
PF1,29/4/2007 5:00,0.91,9.32,124,MEAS
PF1,29/4/2007 6:00,0.88,8.52,127,MEAS
PF1,29/4/2007 7:00,0.87,8.71,127,INTERP
PF1,29/4/2007 8:00,0.86,8.9,126,MEAS
PF1,29/4/2007 9:00,0.88,9.32,126,MEAS
PF1,29/4/2007 10:00,0.98,9.54,125,INTERP
PF1,29/4/2007 11:00,1.08,9.77,124,MEAS
PF1,29/4/2007 12:00,0.93,8.9,128,MEAS
PF1,29/4/2007 13:00,0.97,9.11,127,INTERP
PF1,29/4/2007 14:00,0.99,9.32,125,MEAS
PF1,29/4/2007 15:00,0.99,8.9,125,MEAS
PF1,29/4/2007 16:00,0.99,9.33,126,INTERP
PF1,29/4/2007 17:00,0.99,9.77,126,MEAS
PF1,29/4/2007 18:00,1.01,9.32,126,MEAS
PF1,29/4/2007 19:00,1.02,9.54,125,INTERP
PF1,29/4/2007 20:00,1.03,9.77,125,MEAS
PF1,29/4/2007 21:00,0.98,8.9,126,MEAS
PF1,29/4/2007 22:00,0.99,9.11,125,INTERP
PF1,29/4/2007 23:00,1,9.32,125,MEAS
PF1,30/4/2007 0:00,0.85,9.32,128,MEAS
PF1,30/4/2007 1:00,0.83,9.79,128,INTERP
PF1,30/4/2007 2:00,0.8,10.27,128,MEAS
PF1,30/4/2007 3:00,0.88,9.32,126,MEAS
PF1,30/4/2007 4:00,0.85,9.54,127,INTERP
PF1,30/4/2007 5:00,0.81,9.77,128,MEAS
PF1,30/4/2007 6:00,0.8,9.32,128,MEAS
PF1,30/4/2007 7:00,0.82,9.32,128,INTERP
PF1,30/4/2007 8:00,0.84,9.32,127,MEAS
PF1,30/4/2007 9:00,0.74,9.32,127,MEAS
PF1,30/4/2007 10:00,0.76,9.32,126,INTERP
PF1,30/4/2007 11:00,0.77,9.32,125,MEAS
PF1,30/4/2007 12:00,0.83,8.52,121,MEAS
PF1,30/4/2007 13:00,0.79,8.92,125,INTERP
PF1,30/4/2007 14:00,0.73,9.32,127,MEAS
PF1,30/4/2007 15:00,0.77,9.32,127,MEAS
PF1,30/4/2007 16:00,0.81,9.32,127,INTERP
PF1,30/4/2007 17:00,0.85,9.32,128,MEAS
PF1,30/4/2007 18:00,0.84,9.77,129,MEAS
PF1,30/4/2007 19:00,0.99,10.3,128,INTERP
PF1,30/4/2007 20:00,1.15,10.83,127,MEAS
PF1,30/4/2007 21:00,1.33,9.77,126,MEAS
PF1,30/4/2007 22:00,1.35,10.02,127,INTERP
PF1,30/4/2007 23:00,1.37,10.27,127,MEAS
PF1,1/5/2007 0:00,1.35,9.77,129,MEAS
PF1,1/5/2007 1:00,1.58,10.3,128,INTERP
PF1,1/5/2007 2:00,1.8,10.83,127,MEAS
PF1,1/5/2007 3:00,1.66,9.77,128,MEAS
PF1,1/5/2007 4:00,1.64,10.02,127,INTERP
PF1,1/5/2007 5:00,1.63,10.27,127,MEAS
PF1,1/5/2007 6:00,1.52,10.27,126,MEAS
PF1,1/5/2007 7:00,1.5,10.02,126,INTERP
PF1,1/5/2007 8:00,1.48,9.77,126,MEAS
PF1,1/5/2007 9:00,1.39,9.77,127,MEAS
PF1,1/5/2007 10:00,1.39,10.02,127,INTERP
PF1,1/5/2007 11:00,1.4,10.27,127,MEAS
PF1,1/5/2007 12:00,1.21,9.77,128,MEAS
PF1,1/5/2007 13:00,1.35,9.55,127,INTERP
PF1,1/5/2007 14:00,1.51,9.32,126,MEAS
PF1,1/5/2007 15:00,1.21,9.32,128,MEAS
PF1,1/5/2007 16:00,1.31,9.32,127,INTERP
PF1,1/5/2007 17:00,1.42,9.32,126,MEAS
PF1,1/5/2007 18:00,1.36,9.32,125,MEAS
PF1,1/5/2007 19:00,1.38,9.54,125,INTERP
PF1,1/5/2007 20:00,1.39,9.77,125,MEAS
PF1,1/5/2007 21:00,1.42,9.77,125,MEAS
PF1,1/5/2007 22:00,1.43,9.55,125,INTERP
PF1,1/5/2007 23:00,1.44,9.32,125,MEAS
PF1,2/5/2007 0:00,1.27,8.9,125,MEAS
PF1,2/5/2007 1:00,1.27,9.33,125,INTERP
PF1,2/5/2007 2:00,1.27,9.77,124,MEAS
PF1,2/5/2007 3:00,1.18,9.32,126,MEAS
PF1,2/5/2007 4:00,1.26,9.11,125,INTERP
PF1,2/5/2007 5:00,1.34,8.9,125,MEAS
PF1,2/5/2007 6:00,1.38,9.77,126,MEAS
PF1,2/5/2007 7:00,1.36,10.3,126,INTERP
PF1,2/5/2007 8:00,1.34,10.83,125,MEAS
PF1,2/5/2007 9:00,1.29,9.77,124,MEAS
PF1,2/5/2007 10:00,1.26,10.02,125,INTERP
PF1,2/5/2007 11:00,1.24,10.27,126,MEAS
PF1,2/5/2007 12:00,1.2,9.77,123,MEAS
PF1,2/5/2007 13:00,1.06,10.3,125,INTERP
PF1,2/5/2007 14:00,0.92,10.83,126,MEAS
PF1,2/5/2007 15:00,1.11,10.83,123,MEAS
PF1,2/5/2007 16:00,1.01,10.55,124,INTERP
PF1,2/5/2007 17:00,0.91,10.27,125,MEAS
PF1,2/5/2007 18:00,0.87,10.27,126,MEAS
PF1,2/5/2007 19:00,0.94,10.55,125,INTERP
PF1,2/5/2007 20:00,1,10.83,124,MEAS
PF1,2/5/2007 21:00,0.87,10.27,126,MEAS
PF1,2/5/2007 22:00,0.88,10.27,125,INTERP
PF1,2/5/2007 23:00,0.88,10.27,124,MEAS
PF1,3/5/2007 0:00,0.75,10.27,126,MEAS
PF1,3/5/2007 1:00,0.77,10.02,125,INTERP
PF1,3/5/2007 2:00,0.78,9.77,123,MEAS
PF1,3/5/2007 3:00,0.71,9.32,126,MEAS
PF1,3/5/2007 4:00,0.69,9.32,126,INTERP
PF1,3/5/2007 5:00,0.67,9.32,126,MEAS
PF1,3/5/2007 6:00,0.74,9.32,110,MEAS
PF1,3/5/2007 7:00,0.7,9.32,111,INTERP
PF1,3/5/2007 8:00,0.65,9.32,111,MEAS
PF1,3/5/2007 9:00,0.69,9.32,112,MEAS
PF1,3/5/2007 10:00,0.67,9.32,107,INTERP
PF1,3/5/2007 11:00,0.65,9.32,101,MEAS
PF1,3/5/2007 12:00,0.66,9.32,103,MEAS
PF1,3/5/2007 13:00,0.65,9.11,100,INTERP
PF1,3/5/2007 14:00,0.64,8.9,97,MEAS
PF1,3/5/2007 15:00,0.67,9.77,109,MEAS
PF1,3/5/2007 16:00,0.68,10.02,115,INTERP
PF1,3/5/2007 17:00,0.68,10.27,120,MEAS
PF1,3/5/2007 18:00,0.72,9.77,107,MEAS
PF1,3/5/2007 19:00,0.73,9.77,102,INTERP
PF1,3/5/2007 20:00,0.72,9.77,96,MEAS
PF1,3/5/2007 21:00,0.68,4.82,67,MEAS
PF1,3/5/2007 22:00,0.69,4.94,67,INTERP
PF1,3/5/2007 23:00,0.69,5.07,68,MEAS
PF1,4/5/2007 0:00,0.7,5.34,69,MEAS
PF1,4/5/2007 1:00,0.69,5.34,72,INTERP
PF1,4/5/2007 2:00,0.67,5.34,74,MEAS
PF1,4/5/2007 3:00,0.67,5.34,74,MEAS
PF1,4/5/2007 4:00,0.67,5.34,73,INTERP
PF1,4/5/2007 5:00,0.66,5.34,71,MEAS
PF1,4/5/2007 6:00,0.67,5.8,76,MEAS
PF1,4/5/2007 7:00,0.7,5.8,77,INTERP
PF1,4/5/2007 8:00,0.72,5.8,78,MEAS
PF1,4/5/2007 9:00,0.65,5.64,73,MEAS
PF1,4/5/2007 10:00,0.71,5.81,87,INTERP
PF1,4/5/2007 11:00,0.72,5.98,101,MEAS
PF1,4/5/2007 12:00,0.65,8.17,89,MEAS
PF1,4/5/2007 13:00,0.59,8.97,89,INTERP
PF1,4/5/2007 14:00,0.53,9.77,89,MEAS
PF1,4/5/2007 15:00,0.53,9.77,94,MEAS
PF1,4/5/2007 16:00,0.52,9.77,93,INTERP
PF1,4/5/2007 17:00,0.5,9.77,92,MEAS
PF1,4/5/2007 18:00,0.55,7.03,88,MEAS
PF1,4/5/2007 19:00,0.51,8.17,89,INTERP
PF1,4/5/2007 20:00,0.48,9.32,90,MEAS
PF1,4/5/2007 21:00,0.45,10.27,97,MEAS
PF1,4/5/2007 22:00,0.45,9.8,91,INTERP
PF1,4/5/2007 23:00,0.45,9.32,87,MEAS
PF1,5/5/2007 0:00,0.45,9.77,87,MEAS
PF1,5/5/2007 1:00,0.46,9.77,91,INTERP
PF1,5/5/2007 2:00,0.46,9.77,96,MEAS
PF1,5/5/2007 3:00,0.48,9.32,103,MEAS
PF1,5/5/2007 4:00,0.47,9.11,108,INTERP
PF1,5/5/2007 5:00,0.46,8.9,112,MEAS
PF1,5/5/2007 6:00,0.45,8.9,106,MEAS
PF1,5/5/2007 7:00,0.46,8.9,105,INTERP
PF1,5/5/2007 8:00,0.47,8.9,104,MEAS
PF1,5/5/2007 9:00,0.48,8.9,102,MEAS
PF1,5/5/2007 10:00,0.5,8.9,106,INTERP
PF1,5/5/2007 11:00,0.52,8.9,111,MEAS
PF1,5/5/2007 12:00,0.54,8.52,101,MEAS
PF1,5/5/2007 13:00,0.51,8.52,109,INTERP
PF1,5/5/2007 14:00,0.46,8.52,116,MEAS
PF1,5/5/2007 15:00,0.44,8.9,116,MEAS
PF1,5/5/2007 16:00,0.44,8.9,117,INTERP
PF1,5/5/2007 17:00,0.43,8.9,117,MEAS
PF1,5/5/2007 18:00,0.44,8.52,118,MEAS
PF1,5/5/2007 19:00,0.43,8.19,114,INTERP
PF1,5/5/2007 20:00,0.43,7.85,111,MEAS
PF1,5/5/2007 21:00,0.41,8.52,114,MEAS
PF1,5/5/2007 22:00,0.43,8.19,111,INTERP
PF1,5/5/2007 23:00,0.44,7.85,108,MEAS
PF1,6/5/2007 0:00,0.44,7.56,109,MEAS
PF1,6/5/2007 1:00,0.43,7.42,111,INTERP
PF1,6/5/2007 2:00,0.42,7.28,112,MEAS
PF1,6/5/2007 3:00,0.37,7.56,122,MEAS
PF1,6/5/2007 4:00,0.37,8.44,123,INTERP
PF1,6/5/2007 5:00,0.38,9.32,124,MEAS
PF1,6/5/2007 6:00,0.38,8.9,121,MEAS
PF1,6/5/2007 7:00,0.35,9.33,124,INTERP
PF1,6/5/2007 8:00,0.32,9.77,126,MEAS
PF1,6/5/2007 9:00,0.39,7.85,115,MEAS
PF1,6/5/2007 10:00,0.38,8.58,122,INTERP
PF1,6/5/2007 11:00,0.35,9.32,125,MEAS
PF1,6/5/2007 12:00,0.4,6.79,82,MEAS
PF1,6/5/2007 13:00,0.43,7.65,101,INTERP
PF1,6/5/2007 14:00,0.42,8.52,117,MEAS
PF1,6/5/2007 15:00,0.43,8.17,124,MEAS
PF1,6/5/2007 16:00,0.45,8.53,124,INTERP
